 "user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
359011,2015-07-29 11:22:05,2015-08-13 16:50:16,55,"NHMFDRBTFMNDS","SEO","IE","M",33,1023402609.74839,0
289733,2015-01-26 15:33:40,2015-02-09 01:23:12,33,"PEMPQJGOMVEOR","Ads","IE","M",25,2086924518.61089,0
203019,2015-07-04 07:21:44,2015-08-19 14:02:32,19,"DPJZSXJNGLXUQ","Direct","Opera","M",35,3372960031.28292,0
121062,2015-01-01 18:49:32,2015-01-01 18:49:33,21,"SYKKJQDYLNIYY","SEO","FireFox","F",35,517348008.620687,1
338168,2015-07-22 03:30:52,2015-08-27 06:46:30,42,"CEVHHOJYXFXAY","SEO","Chrome","F",28,2906968257.52301,0
399136,2015-01-27 00:34:41,2015-03-07 11:54:48,22,"LDUCHJBQYFTCX","Direct","Chrome","M",32,2139768786.3075,1
289229,2015-07-01 16:13:20,2015-10-23 20:48:00,48,"MXWBLNMEKHXLO","Ads","Safari","M",31,106820163.133022,0
152756,2015-05-08 13:54:25,2015-06-30 07:57:01,40,"BQEETJAMVXTXH","Ads","IE","F",30,1882156783.11139,0
294498,2015-03-07 21:19:05,2015-07-01 14:46:52,47,"YXGYZQIUUNRBW","SEO","FireFox","M",26,3930479215.66659,0
7555,2015-01-02 08:15:00,2015-01-02 08:15:01,27,"NKIHDDUCTWEVS","SEO","IE","F",34,2871247601.45149,1
336222,2015-01-01 11:11:06,2015-01-01 11:11:07,19,"DKKXFPITVYWFT","SEO","Chrome","F",19,1456889546.85359,1
352204,2015-04-04 12:50:54,2015-04-28 14:01:32,48,"HEKKPFCUDNIGU","Ads","FireFox","M",43,2538346330.43408,0
89282,2015-01-12 05:38:30,2015-01-12 05:38:31,10,"VGCGSGCJILYYI","Direct","Chrome","M",39,3744588745.86819,1
341826,2015-06-25 22:26:37,2015-09-17 07:11:38,31,"WWZYNNQUISYFI","Ads","FireFox","M",52,2466710504.59119,0
261192,2015-04-23 09:13:31,2015-07-14 22:48:15,22,"SBOSKFURMBIJX","Direct","Safari","M",20,1094087290.06899,0
174970,2015-01-22 23:49:37,2015-03-15 21:01:59,52,"FQDJDPISMNEAD","SEO","Chrome","M",27,265273110.930678,0
143208,2015-01-19 08:28:32,2015-04-29 17:48:54,10,"FWGWVPFZPLCDC","SEO","IE","F",28,206364444.688002,0
6021,2015-01-07 03:11:46,2015-01-07 03:11:47,46,"ISEPGXWJMDUNM","SEO","Chrome","F",45,1587726962.70242,1
107522,2015-03-14 12:22:40,2015-03-19 04:07:50,57,"NJNQURQVYACPR","Ads","Safari","F",29,2719879717.46636,0
39961,2015-05-16 17:11:50,2015-05-30 19:47:06,44,"DCTDRNGWBMCDH","Ads","Chrome","M",21,4027233800.91519,0
90384,2015-06-14 22:20:08,2015-09-03 12:30:43,44,"QKOTYIHBZJLGH","Ads","Chrome","M",32,942608036.511495,0
235252,2015-02-13 11:11:44,2015-05-31 14:59:49,59,"RSDIPVHNIBMWW","SEO","IE","M",39,2332954376.97604,0
150708,2015-01-06 13:36:49,2015-01-10 23:33:24,24,"RHPXMYMPOWSLS","SEO","Chrome","F",35,1648302027.26467,0
336242,2015-07-14 17:26:45,2015-09-17 00:19:02,62,"VWPZSJSCVZCBD","Ads","IE","F",30,1509131578.24361,0
364467,2015-01-04 16:04:15,2015-01-04 16:04:16,40,"LXOWQYNYRHZAK","SEO","Safari","M",36,3844702994.64253,1
47985,2015-01-23 21:11:35,2015-05-01 11:41:26,37,"HWZJJFLJQYVWO","Direct","Chrome","M",33,3684243854.79892,0
75087,2015-01-15 21:58:54,2015-04-15 11:55:11,48,"HUADVQOFPXZNZ","Ads","FireFox","F",21,32783522.190352,0
140364,2015-04-08 14:41:49,2015-07-17 16:34:40,62,"QUEMLNDBFJVDC","SEO","Safari","M",19,849990739.884145,0
297092,2015-02-26 20:23:59,2015-06-24 15:41:14,35,"SNLIQTDLLAAYK","Ads","Chrome","M",26,2046701209.56392,0
65118,2015-03-26 07:12:54,2015-04-29 08:07:38,56,"LDRCHAHRQKZHF","SEO","Chrome","F",38,2687915817.30076,0
56541,2015-03-14 16:54:31,2015-05-24 09:16:40,39,"WLRNXHVBKDOFQ","Ads","FireFox","M",48,2979619675.22634,0
327536,2015-06-17 20:07:16,2015-07-14 10:54:29,11,"BIDXALHURUABK","Direct","Safari","M",33,2083388817.78687,0
63619,2015-08-15 01:58:54,2015-11-07 13:35:17,10,"FEZFGSVSUXNCO","Ads","Safari","M",60,1436827038.98285,0
177399,2015-02-17 19:08:27,2015-06-07 03:15:31,16,"IRSSTZHXXRTBV","Ads","FireFox","M",24,4226046826.57282,0
225829,2015-03-05 16:15:07,2015-06-27 09:49:39,60,"QAOEBKOTPEHOZ","Ads","Chrome","M",26,1589528017.48547,0
113,2015-03-13 13:34:57,2015-06-13 08:15:23,43,"EHTACBUWRTVTI","SEO","Safari","M",46,2814047863.69996,0
322612,2015-04-24 01:06:21,2015-06-06 00:09:28,79,"DOMJTRCGXKBFV","SEO","Safari","M",29,1110294408.6741,0
12080,2015-08-01 21:41:38,2015-11-23 13:51:12,24,"BRXHGKUEFYQIM","Direct","Chrome","M",30,2011632919.50839,0
26494,2015-03-11 20:19:37,2015-05-10 23:33:43,21,"OZTWPBVOAUFFT","Ads","FireFox","M",26,918388568.194739,0
107381,2015-04-10 20:30:48,2015-04-30 00:28:20,23,"BTQHXRRQGOZCC","SEO","IE","M",19,478740213.082047,0
26407,2015-04-03 20:40:47,2015-06-05 10:51:07,25,"ZARKPJADZYJAU","SEO","Chrome","F",34,2037355527.45224,0
191441,2015-05-14 22:45:10,2015-08-28 14:44:52,74,"RGFJAHKVOZJSF","SEO","Chrome","M",21,3527934754.65501,0
331821,2015-07-21 18:58:56,2015-10-27 07:12:24,32,"SWCLPRMNHMGQW","Direct","Chrome","M",30,128530817.444435,0
311676,2015-02-25 18:02:27,2015-04-28 12:36:41,22,"QTMXYLAKPVODP","SEO","IE","F",46,2610194492.10288,0
210347,2015-08-05 08:36:53,2015-08-06 21:36:43,42,"OVFCSOUQTLKTR","SEO","IE","M",49,1874203278.25351,0
347318,2015-04-30 09:43:15,2015-05-09 13:52:19,19,"NLQJSDNUVZZXU","SEO","FireFox","M",35,1922562443.89757,0
194772,2015-01-23 05:04:39,2015-03-30 03:21:39,100,"SNZIUSNGSYZSN","SEO","IE","M",33,1651444186.4178,0
15837,2015-03-24 17:22:57,2015-04-30 14:54:01,35,"XJXMBLHGGFGWS","SEO","Chrome","M",38,4102240994.65145,0
182421,2015-04-09 13:17:07,2015-06-17 22:17:31,53,"JRKIJLAEVSCBD","Ads","IE","M",49,3547978843.64167,0
2623,2015-08-06 08:34:09,2015-11-19 04:43:03,57,"WJGXBSACPHXAU","Ads","FireFox","M",30,703002006.953446,0
335941,2015-08-08 21:19:01,2015-09-03 16:59:02,73,"DEHYCDZJVKWHI","Ads","Chrome","M",24,4119661827.85527,0
217006,2015-02-18 12:16:32,2015-05-08 01:36:27,9,"KXJPGQFZYEPDW","SEO","Chrome","M",35,4217240147.54306,0
289421,2015-03-07 04:45:45,2015-04-01 03:53:36,37,"RSHGTOAPDVUJV","SEO","Chrome","M",37,3754187207.50427,0
43861,2015-08-04 06:45:04,2015-11-28 01:28:53,44,"QUJADZGZIASIN","Ads","Safari","F",29,779806348.303003,0
353687,2015-07-27 20:22:18,2015-08-31 06:23:44,23,"VMNUWKGFKDQJP","Direct","Safari","F",39,3693406878.82748,0
299214,2015-03-19 06:14:49,2015-06-09 22:30:13,58,"SUFNUCQVFEDCF","Direct","Safari","F",26,1505866562.73424,0
230595,2015-04-02 15:02:28,2015-06-02 17:39:02,28,"IJRBPQPCZUJQW","SEO","Safari","F",36,247830449.259933,0
39776,2015-08-13 22:45:06,2015-11-20 00:19:46,74,"IHFSRXMYNOLCZ","Ads","Safari","M",31,2788423440.28274,0
95436,2015-05-25 05:25:03,2015-09-16 00:05:55,35,"GSCAIYINQKERA","SEO","Chrome","M",51,3189804074.1577,0
396384,2015-01-07 11:44:11,2015-01-07 11:44:12,42,"HVGURMSMJNYBW","SEO","IE","F",33,2151952184.11386,1
19165,2015-02-25 10:28:03,2015-05-06 17:15:24,25,"IOXVJQTKPLZFQ","Direct","Chrome","M",23,165929917.340275,0
369622,2015-05-17 20:12:46,2015-07-11 11:45:04,21,"FLJEBDTOQDBGW","Ads","Chrome","F",24,3706704659.18556,0
369419,2015-04-23 03:48:29,2015-04-27 03:10:36,31,"MYOLIXBGSSWCT","Direct","Chrome","M",26,4233089114.36791,0
206688,2015-03-03 18:10:38,2015-05-26 04:11:42,37,"DTLFYMSYSMTEH","SEO","FireFox","M",37,852799073.63921,0
336245,2015-04-24 06:14:43,2015-06-23 13:18:28,12,"CUDYWHWVVXDTB","SEO","Chrome","F",27,1181701379.75692,0
221641,2015-02-06 20:36:51,2015-05-28 11:37:23,24,"PRHUROLPXEMDC","Ads","Chrome","M",27,2879242774.06823,0
284211,2015-02-27 00:45:43,2015-05-20 04:29:19,68,"XNTWQNRFYTCYT","SEO","Chrome","F",28,3184041349.92539,0
96162,2015-01-03 15:08:41,2015-01-03 15:08:42,52,"CXEAEGRJEVERX","Direct","IE","M",37,4243173167.43092,1
351349,2015-01-02 13:23:05,2015-03-19 18:28:16,25,"PBHLBDRZCMANT","Ads","Safari","M",21,2544891335.82309,0
369346,2015-05-12 04:53:52,2015-07-01 07:04:09,35,"ZELRAGPGWXYJU","Direct","Safari","F",36,781189181.50423,0
105487,2015-05-10 13:45:54,2015-08-15 07:31:25,77,"SAKHJTIDIITMV","SEO","Chrome","M",29,3902273973.36728,0
351672,2015-01-29 21:30:07,2015-03-23 10:02:10,57,"MGNBRERAFTRFI","SEO","IE","M",21,1933912365.83442,0
294651,2015-01-03 09:23:49,2015-04-27 03:25:29,9,"SNFRGYEDFKSXB","Direct","IE","F",26,2244874414.7224,0
343911,2015-07-17 17:57:42,2015-07-29 04:24:33,9,"NVZNKFCHSGTTR","Direct","Safari","F",33,4271464835.81101,1
289749,2015-06-03 00:47:39,2015-09-26 16:15:44,30,"OYEXKPBXFVXCR","Ads","Chrome","F",31,2087321742.93079,0
3222,2015-05-04 23:24:03,2015-08-16 22:32:12,43,"DUGRIVGAFEMFR","Direct","Chrome","F",50,1101111891.70089,0
52653,2015-05-07 00:25:08,2015-05-14 15:24:31,60,"RRZBCGQXQXEAQ","SEO","Chrome","M",25,3702481375.53981,0
163692,2015-03-23 17:57:05,2015-05-31 04:30:26,62,"XFDTLPBNRUPNI","Direct","Chrome","M",36,3511136710.50008,0
78489,2015-02-21 16:41:19,2015-06-08 03:36:20,18,"PTLBLNYEKBCPF","Ads","Chrome","M",19,1000252681.72618,0
206480,2015-07-09 04:34:22,2015-10-02 07:31:09,19,"NPZSNFOTOZJEU","Ads","FireFox","F",46,1824559215.18454,0
105546,2015-01-11 18:59:24,2015-03-19 18:33:57,18,"LETSYGXSHBZJZ","Ads","Chrome","F",52,1799920760.44553,0
27917,2015-04-26 19:21:28,2015-07-17 17:16:31,14,"SGVOOCDJTNDZZ","SEO","IE","M",32,2626741009.84322,0
191446,2015-01-01 14:46:16,2015-02-02 19:51:45,61,"QPYNCUAAUSLZD","Ads","Chrome","M",45,413657664.717404,0
361883,2015-04-10 16:20:59,2015-04-26 12:42:59,16,"YJMTDIFWWEOKR","SEO","Chrome","M",45,1201386729.09559,0
372495,2015-07-26 06:20:04,2015-09-14 19:14:37,16,"NVFPXUXJUOJMJ","SEO","FireFox","M",19,3797704312.87746,0
38567,2015-04-24 11:36:22,2015-07-15 19:34:26,83,"QJPOLEYZJVGBH","SEO","Chrome","F",25,1662313701.31723,0
164594,2015-01-07 01:15:00,2015-04-23 16:30:52,19,"YORFAUWOYVQFW","Ads","IE","F",20,1524436648.51986,0
87446,2015-01-30 02:11:04,2015-01-31 01:20:50,43,"CKKVIDPRADEEU","SEO","IE","M",28,3172594725.41917,0
51100,2015-08-10 21:42:37,2015-09-12 02:24:54,38,"DOZQDWJRNSRWM","SEO","IE","F",31,1786810466.0156,0
103068,2015-06-09 23:42:00,2015-08-23 04:25:51,24,"KISAYRWBWZCNM","SEO","IE","M",31,3542853795.41328,0
256577,2015-01-02 21:37:10,2015-01-22 06:39:38,30,"WQNZBAYTDKPXY","Ads","Chrome","M",33,3302327048.89334,0
340804,2015-04-09 15:24:08,2015-07-03 10:46:09,59,"IOSPFGYWQICUV","Ads","Chrome","F",48,330164578.195658,0
381542,2015-02-09 00:32:55,2015-02-20 21:14:24,83,"CJOSZAEEYSZAZ","Ads","Chrome","M",45,1576208319.72511,0
54648,2015-05-18 06:36:49,2015-05-21 23:15:38,60,"QQAXYDEMVKWJH","SEO","IE","F",37,600896631.438908,0
46103,2015-02-15 14:58:15,2015-04-14 10:07:32,27,"ZTMESGYVFAFRN","Ads","IE","M",43,1815168605.70832,0
158570,2015-03-08 13:56:40,2015-04-08 11:25:53,34,"MJJMFLTCQXCBM","Ads","IE","F",27,4038186518.0983,0
218569,2015-06-29 21:57:14,2015-09-19 04:12:10,44,"XDCQVRZFIPDME","Ads","FireFox","F",28,4253715901.14237,0
372669,2015-06-07 11:08:31,2015-08-13 06:02:23,52,"ZQSWQLPNLKVJZ","SEO","IE","M",49,3656711859.6652,0
297659,2015-01-11 10:02:29,2015-03-22 23:14:16,34,"NEUOPHATXRWZL","SEO","IE","M",22,701226430.006938,0
210407,2015-07-02 16:25:43,2015-10-03 06:40:21,32,"EFTPRVNVMIEBT","Ads","Chrome","M",37,1202442879.6603,0
160139,2015-07-11 08:52:37,2015-08-07 02:24:19,11,"EPZFCVDCBSRBC","SEO","Chrome","F",24,3732539555.70598,0
398554,2015-02-14 04:00:46,2015-05-29 00:05:19,46,"HIXORTJQTZIKI","Direct","FireFox","F",26,2993866955.30104,0
312896,2015-03-21 15:55:32,2015-07-08 15:01:06,66,"FTFPMKDUZRCLP","SEO","FireFox","M",34,3323535900.84711,0
260459,2015-07-06 18:14:53,2015-07-31 02:55:05,32,"AGZPXKOLSJCFY","Ads","Chrome","M",35,561591374.163264,0
205879,2015-06-13 08:08:02,2015-07-07 04:30:14,30,"NBODZFMNISOIJ","Ads","FireFox","F",20,1158266577.40034,0
78715,2015-01-10 23:46:51,2015-02-09 12:25:17,47,"WEURUDGJZAQDB","Direct","Chrome","M",21,2973251723.5096,0
167152,2015-01-09 16:23:07,2015-01-09 16:23:08,49,"QKQZUYLGOTOLV","SEO","Safari","M",44,3097500214.94034,1
269340,2015-04-10 03:17:06,2015-08-04 00:57:22,19,"BKEEHEYRUTPCH","Ads","IE","F",22,989302307.17566,0
367673,2015-03-31 17:41:33,2015-04-17 21:35:32,44,"XAGMLUVMIFMHE","SEO","FireFox","F",35,1900197381.0227,0
266815,2015-04-04 03:48:21,2015-05-23 17:03:49,35,"SIGASVSBWYETC","SEO","IE","F",22,143059707.015946,0
327395,2015-02-01 19:11:39,2015-05-24 14:57:25,54,"CUHZSPJOETELM","SEO","FireFox","F",32,3371923386.36565,0
300918,2015-08-12 03:18:26,2015-09-12 03:43:46,53,"UQXHLSDPJVIVA","SEO","Chrome","F",27,300906597.470819,0
46390,2015-02-04 10:44:23,2015-05-14 05:14:02,13,"WZHXWVHHHTJKE","SEO","Safari","F",30,3354280625.99187,0
252841,2015-03-28 04:07:42,2015-06-16 10:29:28,35,"ISJBOIXXFYOTY","Direct","Chrome","F",24,618576528.37371,0
387903,2015-01-08 21:29:21,2015-01-08 21:29:22,25,"EWRNZEOOZCJRN","Ads","IE","F",37,1120301381.54629,1
292395,2015-01-06 06:37:17,2015-01-06 06:37:18,20,"HZFILABOSVDDR","SEO","Chrome","F",19,2093590369.56219,1
352177,2015-02-25 07:04:06,2015-02-26 05:11:18,32,"NBOJIMYRYQIBI","Ads","Chrome","M",28,1849162005.34497,0
63654,2015-07-18 00:41:48,2015-09-23 21:34:12,15,"EQZZLRIDPDUWX","Direct","IE","M",36,3836570020.42026,0
276517,2015-04-10 06:30:32,2015-06-30 17:46:20,33,"NOYDDLTQBGXSU","Direct","FireFox","F",28,3548435142.10509,0
5780,2015-08-12 02:00:56,2015-12-05 02:33:42,22,"ETGJWBVTYQGRY","Ads","Chrome","F",31,3598862813.49887,0
40314,2015-06-28 21:26:28,2015-07-28 03:42:01,42,"YXEBPOCKYPEIO","SEO","Chrome","M",52,356548625.498046,0
319911,2015-04-24 02:21:03,2015-08-12 10:37:40,45,"NSAOTXANAJMIV","SEO","Chrome","M",27,4179900112.94838,0
50244,2015-03-27 13:50:09,2015-05-23 22:18:59,34,"SBCSHJCLFAQUP","Ads","Chrome","F",29,811965291.317941,0
374957,2015-03-02 13:38:34,2015-04-09 00:11:20,77,"PYXEWRGXRWAAA","SEO","IE","M",21,1619008842.46403,1
225471,2015-07-17 05:06:05,2015-08-06 04:06:08,26,"BZDWIPYIHNRTK","Ads","Chrome","M",45,2331658786.66055,0
226988,2015-04-30 05:19:07,2015-07-21 23:56:50,37,"NSTFKLGPRVEVU","SEO","Chrome","F",28,3741333021.88393,0
323119,2015-04-30 13:21:38,2015-05-06 18:25:52,60,"HVSLCUYGGEUEX","Ads","Chrome","F",39,2939333571.95343,0
127969,2015-08-09 23:48:26,2015-09-30 11:33:41,25,"PNESSWHIIXMSQ","SEO","Chrome","M",37,1624096357.18037,0
97897,2015-01-16 19:50:15,2015-03-07 04:48:59,20,"OGBHRXXVWAPOM","Ads","FireFox","M",23,2428103327.88675,0
11956,2015-05-05 19:14:50,2015-06-08 00:00:02,39,"NXMQWIOGQBLAA","SEO","Chrome","M",20,2950069051.88603,0
30769,2015-03-03 02:58:26,2015-03-15 04:54:39,27,"XVECFPAJYASAJ","SEO","Chrome","M",38,2984461489.41214,0
291474,2015-02-18 00:15:21,2015-06-01 08:36:22,32,"SPKOLEYRITCRT","SEO","Chrome","M",25,1211574.80669076,0
398729,2015-06-19 14:09:16,2015-09-03 00:41:19,54,"LKRPFELUHMTOA","SEO","FireFox","M",28,523692624.601285,0
327955,2015-06-22 20:40:08,2015-07-20 16:33:08,39,"KDPOCYKXTXPST","Ads","IE","F",38,1267396666.99189,0
150793,2015-03-20 11:30:15,2015-06-07 10:09:16,16,"FIMARWUYXCTCQ","Ads","Chrome","M",38,3733363437.02247,0
359116,2015-04-13 08:30:53,2015-04-14 06:40:39,53,"QBCFZMBGZVBOW","SEO","FireFox","M",39,2267486613.86534,0
196240,2015-07-11 03:17:03,2015-08-14 02:28:56,49,"ZWZXSZVMERDHP","Ads","IE","F",34,2734067531.38687,0
37391,2015-03-12 06:10:11,2015-04-30 16:03:02,67,"HTMOWICFIAIVS","Ads","Chrome","F",25,1076667447.07763,0
93662,2015-01-05 05:08:35,2015-02-27 07:55:13,31,"WADVODZDIUJSQ","Ads","FireFox","M",35,3499886125.87933,0
33710,2015-04-27 07:29:19,2015-08-22 03:37:08,21,"LWIFJIJCFNZYG","Ads","IE","M",43,3613012843.60468,0
321283,2015-08-14 12:27:40,2015-08-26 14:09:04,41,"KXUQOKCRSZEPY","Ads","Chrome","F",21,3631757964.42659,0
92380,2015-01-26 08:43:16,2015-04-14 06:30:20,29,"MQYKASKSJQZDM","SEO","FireFox","M",50,863862987.744128,0
268523,2015-08-17 19:02:12,2015-09-25 05:54:34,42,"OFWCUVBCVSUOE","Direct","IE","M",45,3481987208.41024,0
170620,2015-03-02 19:41:27,2015-05-16 06:12:07,43,"NZEIFLNBBWIJU","Direct","Chrome","F",20,358214261.277672,0
398288,2015-07-11 11:57:18,2015-10-01 23:00:54,14,"SRLRNRYOFIFVU","Ads","FireFox","F",28,2500797118.3715,0
340574,2015-06-13 01:39:25,2015-08-16 06:49:17,31,"PLDNMQRGNROTM","SEO","Safari","F",36,3332069884.29708,0
66817,2015-04-20 11:31:18,2015-07-01 12:23:27,47,"TVLAACCESJOJP","Ads","FireFox","M",45,673588567.590657,0
183202,2015-06-21 13:39:30,2015-08-06 20:12:13,36,"GLFJNKLQFOKBT","SEO","IE","F",43,2422081711.8232,0
382897,2015-03-07 05:59:16,2015-06-22 03:26:12,39,"JHWXTSYDCZEWU","Direct","Safari","F",39,496596708.627092,0
175104,2015-03-14 15:27:52,2015-03-29 07:56:35,46,"YGYBRMVFFOSGQ","Direct","IE","F",30,3100147684.62012,1
199856,2015-08-13 03:36:49,2015-11-07 16:20:35,30,"PMWXUJRBBEGUA","SEO","Chrome","F",43,4090244462.40556,0
380221,2015-03-01 12:52:27,2015-04-25 16:44:52,35,"HSZVDAAVLBCAS","SEO","Chrome","M",35,1181019434.88382,0
212131,2015-05-27 20:55:26,2015-07-12 09:40:59,35,"MUOMYKYSGDTYG","Ads","IE","F",39,329491871.528723,0
127820,2015-01-11 20:51:05,2015-03-06 22:33:06,33,"IASMDYCNKAJGL","SEO","Chrome","M",32,1377409390.63606,0
22241,2015-01-06 08:57:14,2015-01-31 04:19:55,38,"KPFCFPPMDREEK","Direct","Safari","F",24,3382079314.2065,0
104712,2015-02-04 10:16:53,2015-02-05 20:00:39,25,"BERGECWKCURXF","Ads","FireFox","F",23,2969072370.79129,0
260,2015-05-02 06:27:21,2015-07-18 03:46:28,14,"BDSDGEHFZSALO","SEO","FireFox","F",31,297505190.931371,0
164994,2015-07-06 05:12:53,2015-08-15 06:49:17,47,"BEHKSECIAIYTJ","SEO","Chrome","F",27,3057986890.41521,0
195429,2015-08-09 16:44:57,2015-08-22 07:29:53,63,"ZJZAJOOCBPMWG","Direct","IE","M",20,1172439990.56159,0
165929,2015-05-03 20:37:29,2015-08-01 17:28:00,30,"JSEGZBDUQYGSE","Ads","FireFox","M",36,1831254557.47528,0
94715,2015-05-02 17:19:29,2015-06-17 09:58:29,54,"NSGVGTUMISKDR","Ads","FireFox","M",29,1027175118.7247,0
43114,2015-02-10 04:35:49,2015-03-29 08:21:53,11,"AZNNIYPTLIGRG","SEO","IE","F",27,592630349.585379,0
11445,2015-04-09 00:16:57,2015-04-11 11:12:03,47,"ZPBHEXNLARFAM","Ads","Opera","F",31,2288585615.99441,0
124002,2015-06-14 08:18:20,2015-07-28 03:58:15,47,"CRGDLYAYWWULI","SEO","IE","F",46,1794065415.20043,0
8377,2015-02-03 05:22:05,2015-03-29 06:39:12,45,"MHDYHEKJZRDCW","SEO","FireFox","M",28,3747489677.52252,0
35949,2015-06-03 12:08:23,2015-06-16 01:53:12,27,"KLWAHBDYIXLIN","Ads","Safari","M",32,4119449879.72337,0
275060,2015-02-12 03:30:27,2015-06-04 14:52:41,36,"SNEFZTHMTMXOJ","Ads","IE","F",33,3877921077.24852,0
325511,2015-05-17 07:57:52,2015-08-15 22:05:38,15,"TNOOTPRLSKFDZ","SEO","IE","M",25,562128815.428105,0
207755,2015-04-10 14:08:32,2015-04-20 23:23:46,13,"LJLTNTSOPSQJD","Ads","Chrome","F",29,1140655120.4116,0
398711,2015-03-26 12:56:10,2015-07-22 05:11:59,38,"NWPWHEUINBCCZ","Ads","FireFox","M",25,3219564159.24249,0
191529,2015-03-28 19:21:44,2015-05-27 16:20:29,55,"HMTIMPZLOBUSB","Ads","Chrome","F",29,2920623356.20093,0
246603,2015-05-17 14:36:29,2015-07-24 03:16:50,24,"BXQAGRRXTBWEV","Ads","IE","M",36,2950725303.03328,0
225224,2015-08-09 05:58:50,2015-11-26 19:26:44,40,"GMJMWHHGDTDQG","Direct","Chrome","F",20,4015505903.74313,0
886,2015-01-01 06:03:57,2015-02-03 22:11:15,21,"WUYHMHYFIDMON","Ads","FireFox","F",41,169972886.818045,0
170685,2015-03-09 04:50:40,2015-06-01 12:25:35,21,"VNJGTRBXXVSHQ","SEO","Chrome","M",32,882741724.72043,0
308148,2015-01-28 03:41:35,2015-05-19 10:07:02,77,"SCGANRCYBKNRC","Direct","IE","F",32,1615152440.84946,0
250749,2015-07-13 13:01:55,2015-10-27 17:16:03,44,"OWMYEDDZNDJBJ","Direct","FireFox","F",30,977803765.027609,0
371609,2015-02-16 04:41:42,2015-06-13 08:33:35,30,"RAJWUBFCLZZHA","SEO","Chrome","M",43,3755302897.18913,0
288713,2015-02-11 00:11:20,2015-02-28 17:18:43,26,"WTKNKTZCHMSJQ","Direct","Safari","M",24,4149587117.19658,0
298421,2015-04-13 21:25:18,2015-06-06 12:45:34,62,"PWEMPCOUQGRAB","Ads","Chrome","F",44,716996185.427149,0
253046,2015-04-10 20:06:16,2015-05-17 07:43:55,10,"NGNWWEPLVFMSY","Direct","Safari","M",25,4114884156.95254,0
367916,2015-07-25 21:19:59,2015-11-19 12:49:54,68,"RSDDECWQYPIPV","Ads","IE","F",26,4027782291.90203,0
428,2015-06-10 02:02:40,2015-07-27 19:26:08,60,"GPNTDCAVNCGRH","Ads","IE","M",25,2281891128.43423,0
384667,2015-02-07 11:49:12,2015-05-22 20:45:34,40,"GQCVFRQCTJBUC","Ads","FireFox","M",36,2623355039.73496,0
19566,2015-02-19 13:03:25,2015-02-22 12:30:10,32,"BSTZJSXDISSLR","SEO","Safari","M",40,3967073532.16899,0
64114,2015-06-27 20:25:05,2015-08-24 15:01:01,40,"NLQHWNMQFDMPP","Ads","Safari","M",34,2927824213.78831,0
301621,2015-08-14 18:04:37,2015-08-17 20:52:45,45,"KUMUDGMHXJXAH","Ads","IE","M",27,34621726.138004,0
204969,2015-01-01 18:06:52,2015-04-06 10:21:53,51,"OOTUGHINVJRDD","Direct","FireFox","F",39,626277043.515209,0
185759,2015-05-16 11:31:50,2015-05-18 06:52:23,52,"WEFTNTQQGOTQK","SEO","Chrome","F",36,390170632.894679,0
120942,2015-07-05 13:13:35,2015-07-07 10:12:21,61,"KTKCEPRNGNXPO","Direct","Chrome","M",23,833565261.434984,0
336301,2015-08-12 03:08:35,2015-09-12 12:56:34,31,"FISWJRIKCAVPE","SEO","IE","M",25,1418805101.09964,0
303141,2015-07-15 18:04:17,2015-09-24 18:48:20,48,"WKQOSPOLUYAHM","SEO","IE","M",35,1502494228.08169,0
257146,2015-03-29 18:22:44,2015-07-13 08:27:01,46,"VSUQBWHFSMDHZ","SEO","FireFox","F",54,56599945.2826303,0
301157,2015-04-29 02:49:03,2015-06-28 11:06:45,34,"ZVVGEOOFENXYA","Ads","Chrome","F",46,582030682.210612,0
301429,2015-01-04 22:16:47,2015-01-26 08:17:24,35,"TZZDLDMKAXGXV","SEO","Chrome","M",32,3375939435.10999,0
323703,2015-07-22 19:57:18,2015-09-26 15:47:46,34,"QJWKFZDJPOTHM","Ads","Chrome","M",35,150147385.066143,0
116346,2015-08-07 02:57:48,2015-10-27 16:45:26,44,"IWKTUAGTYSZEB","SEO","IE","M",35,3564310600.7861,0
394875,2015-06-26 16:06:14,2015-07-18 06:52:24,14,"FYTLXHGNSXCAS","SEO","Chrome","M",47,2015496019.94881,0
366200,2015-05-22 14:57:46,2015-07-15 17:16:17,39,"EGODBSUJKFXLK","Ads","Chrome","M",28,1772009604.94964,0
279272,2015-08-02 12:14:55,2015-09-06 12:16:16,28,"WNQRAANGAWDPQ","SEO","IE","F",38,2245360331.90828,0
3142,2015-06-01 19:19:23,2015-09-13 09:54:54,15,"OSEZAIBPZKKOU","SEO","Chrome","M",55,1011272898.27168,0
103787,2015-02-13 14:20:05,2015-06-01 00:27:08,35,"GPABQZDIBRSUU","SEO","IE","M",29,3916501075.00366,0
21190,2015-06-26 01:27:29,2015-08-31 07:45:41,61,"AIJHZXOZCRDYT","Ads","Safari","M",43,1846884154.24727,0
230361,2015-04-20 00:53:04,2015-06-28 01:57:41,58,"XTQWPRCOTVVXL","SEO","Safari","M",28,1232092924.43654,0
331699,2015-01-31 17:30:32,2015-04-30 02:32:06,60,"YSWYZADSNDDRX","SEO","FireFox","M",22,2327177117.18867,0
